 Values from hb2.mt2.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              1.6600000E+06  1.1288151E+08  1.3814185E+07
              1.3300000E+06  1.4315949E+08  1.7158881E+07
              1.0000000E+06  9.5082726E+07  2.1368779E+07
              8.0000000E+05  1.6719372E+08  2.1255458E+07
              6.0000000E+05  2.8484341E+08  3.0686781E+07
              4.0000000E+05  1.9588783E+08  3.3811814E+07
              3.0000000E+05  4.3549643E+08  6.6488240E+07
              2.0000000E+05  9.2328561E+08  1.4191842E+08
              1.0000000E+05  5.9275517E+08  1.3624881E+08
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             6.1334941E+03  2.7703084E+02

         12      1      1      2.6855000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  3.3593700E+05  2.0923635E+05
              1.0000000E+07  3.7720537E+06  1.4130118E+06
              8.0000000E+06  4.9802958E+07  6.9152959E+06
              6.5000000E+06  4.9204448E+07  6.7814051E+06
              5.0000000E+06  7.2146503E+07  7.6838454E+06
              4.0000000E+06  8.6789930E+07  8.8813265E+06
              3.0000000E+06  7.5719119E+07  1.1718631E+07
              2.5000000E+06  2.1002488E+08  1.9503335E+07
              2.0000000E+06  1.6758458E+08  1.5228252E+07
              1.6600000E+06  9.2527046E+07  1.1341076E+07
              1.3300000E+06  1.3539174E+08  1.4603720E+07
              1.0000000E+06  7.8825857E+07  1.8213522E+07
              8.0000000E+05  1.3844837E+08  1.9049558E+07
              6.0000000E+05  1.8963378E+08  2.8460561E+07
              4.0000000E+05  1.7148976E+08  3.4809991E+07
              3.0000000E+05  3.3453014E+08  5.1217406E+07
              2.0000000E+05  6.3097370E+08  1.0840346E+08
              1.0000000E+05  4.6590865E+08  1.1593413E+08
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             4.8708831E+03  2.2605620E+02

         13      1      1      2.7225000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  1.6516767E+05  1.3994699E+05
              1.0000000E+07  1.4035851E+06  5.7207810E+05
              8.0000000E+06  3.4359876E+07  4.6727206E+06
              6.5000000E+06  3.7883026E+07  5.0697969E+06
              5.0000000E+06  6.2286051E+07  8.4874963E+06
              4.0000000E+06  6.8678816E+07  1.2066665E+07
              3.0000000E+06  6.2981393E+07  9.6101524E+06
              2.5000000E+06  1.5233148E+08  1.2196175E+07
              2.0000000E+06  1.4798707E+08  2.1215870E+07
              1.6600000E+06  7.6368853E+07  8.5660875E+06
              1.3300000E+06  1.0175593E+08  1.1245258E+07
              1.0000000E+06  7.9951589E+07  1.2108802E+07
              8.0000000E+05  8.0840483E+07  1.0980914E+07
              6.0000000E+05  1.7855297E+08  2.5128757E+07
              4.0000000E+05  1.4412468E+08  2.3366831E+07
              3.0000000E+05  2.2909180E+08  2.8834514E+07
              2.0000000E+05  4.3316597E+08  5.2974486E+07
              1.0000000E+05  3.8498412E+08  9.6139653E+07
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             3.8185115E+03  1.7113576E+02

         14      1      1      2.7595000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  1.3864691E+05  1.3513629E+05
              1.0000000E+07  7.2154587E+05  3.2476813E+05
              8.0000000E+06  2.6031626E+07  3.4293578E+06
              6.5000000E+06  2.7054052E+07  3.3938711E+06
              5.0000000E+06  4.0690785E+07  5.3074483E+06
              4.0000000E+06  6.2265003E+07  9.1573931E+06
              3.0000000E+06  4.7051913E+07  5.4970947E+06
              2.5000000E+06  1.2484603E+08  9.4273201E+06
              2.0000000E+06  1.1688348E+08  2.4173639E+07
              1.6600000E+06  5.0446840E+07  6.0235454E+06
              1.3300000E+06  7.1817932E+07  9.9299590E+06
              1.0000000E+06  6.5870810E+07  7.8491670E+06
              8.0000000E+05  5.7079925E+07  8.4950145E+06
              6.0000000E+05  1.4406372E+08  1.6159196E+07
              4.0000000E+05  9.6295023E+07  1.9814099E+07
              3.0000000E+05  1.6040670E+08  2.6008063E+07
              2.0000000E+05  3.3885902E+08  4.9607380E+07
              1.0000000E+05  2.5511171E+08  8.7758409E+07
              4.5000000E+04  2.0692395E+07  2.0168452E+07
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             2.8965184E+03  1.3982646E+02

         15      1      1      2.7965000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  1.2579116E+05  1.2260606E+05
              1.0000000E+07  1.5619997E+06  4.9363380E+05
              8.0000000E+06  2.2373724E+07  3.8778178E+06
              6.5000000E+06  2.5736578E+07  5.1313928E+06
              5.0000000E+06  3.3455945E+07  5.5763095E+06
              4.0000000E+06  4.8167104E+07  7.7322223E+06
              3.0000000E+06  4.3748827E+07  4.2300968E+06
              2.5000000E+06  9.7015618E+07  1.4361851E+07
              2.0000000E+06  6.9665764E+07  5.8496697E+06
              1.6600000E+06  3.9142018E+07  4.6004003E+06
              1.3300000E+06  4.5681739E+07  5.7231707E+06
              1.0000000E+06  5.1182310E+07  8.0333576E+06
              8.0000000E+05  5.2867315E+07  8.4437581E+06
              6.0000000E+05  1.2666880E+08  1.4400627E+07
              4.0000000E+05  8.1821004E+07  1.3653479E+07
              3.0000000E+05  1.5363621E+08  2.2896682E+07
              2.0000000E+05  2.8720273E+08  3.8536567E+07
              1.0000000E+05  1.3824267E+08  4.3977019E+07
              4.5000000E+04  0.0000000E+00  0.0000000E+00
              1.0000000E+04
         Family Responses
             All of the responses for this mesh tally
                             2.3124702E+03  1.2143578E+02

         16      1      1      2.8335000E+02  1.3089969E-01 -9.1440000E+00
         Family Photon Flux
             Photon Flux track-length estimate
              2.0000000E+07  3.3861765E+03  3.3004366E+03
              1.0000000E+07  1.4551127E+06  6.0872342E+05
              8.0000000E+06  1.9371107E+07  3.7442546E+06
              6.5000000E+06  2.2146986E+07  4.3201104E+06
