%eval_id interface        h2oDens   maxNradial_1   maxNradial_2   maxNradial_3   maxNradial_4   maxNradial_5   maxNradial_6   maxNradial_7   maxNradial_8   maxNradial_9  maxNradial_10  maxNradial_11  maxNradial_12  maxNradial_13  maxNradial_14  maxNradial_15  maxNradial_16  maxNradial_17  maxNradial_18  maxNradial_19  maxNradial_20 maxNradialErr_1 maxNradialErr_2 maxNradialErr_3 maxNradialErr_4 maxNradialErr_5 maxNradialErr_6 maxNradialErr_7 maxNradialErr_8 maxNradialErr_9 maxNradialErr_10 maxNradialErr_11 maxNradialErr_12 maxNradialErr_13 maxNradialErr_14 maxNradialErr_15 maxNradialErr_16 maxNradialErr_17 maxNradialErr_18 maxNradialErr_19 maxNradialErr_20   maxPradial_1   maxPradial_2   maxPradial_3   maxPradial_4   maxPradial_5   maxPradial_6   maxPradial_7   maxPradial_8   maxPradial_9  maxPradial_10  maxPradial_11  maxPradial_12  maxPradial_13  maxPradial_14  maxPradial_15  maxPradial_16  maxPradial_17  maxPradial_18  maxPradial_19  maxPradial_20 maxPradialErr_1 maxPradialErr_2 maxPradialErr_3 maxPradialErr_4 maxPradialErr_5 maxPradialErr_6 maxPradialErr_7 maxPradialErr_8 maxPradialErr_9 maxPradialErr_10 maxPradialErr_11 maxPradialErr_12 maxPradialErr_13 maxPradialErr_14 maxPradialErr_15 maxPradialErr_16 maxPradialErr_17 maxPradialErr_18 maxPradialErr_19 maxPradialErr_20 
11           NO_ID   0.7357397128  2.0468571e+10  1.1237408e+10     6175019000     3298227100     1911405700     1051549100      667144590      400446830      237483460      163275040      101736560       70207513       44181130       34351590       24876612       17776948       12899588      8411504.4      6373603.6      4841187.7      767478180      408695570      177034330      108878130       60527254       45686871       32598671       17566517       12421008      9586932.4      4493595.6      4355676.8      3573389.6      2497081.1        1473568      1090029.5      957048.15      613380.52       472255.8      403270.07      37277.773      32009.829      29588.752      26445.966      23874.372      19982.191      17876.526      14596.913      11817.034      9484.7475      7100.6525      5326.9603      4126.5444      3124.8397      2548.3158      2037.0406      1398.5229       1131.639      874.80544      575.32432      4647.9517      3245.5729       3025.846      2059.6775      1337.7924      1523.7426      1233.0182        802.825      708.99236      504.88811      432.02958      307.86064      267.89908      257.71436      227.65205       213.4479      126.19494      106.26658      92.238369      64.094422 
12           NO_ID   0.7800372613   1.770086e+10     9420018800     5306284100     2908011600     1616928100      979355880      591045970      366926290      239864010      154819060       99241374       65835543       41641106       29171568       20027217       15885205       11212588      8658819.1      6167397.2      4928295.8      430813660      275814230      166575920      117893780       65997990       42258825       24326675       15238334       10118175      8030286.1      6983774.4      4550021.5      3558232.4      2546964.1        1414873        1186366      852767.97      831601.91      638316.39       533146.7      27423.983      23093.857      20892.931      19198.326      16865.775      15024.184      12211.231      10760.644      8874.8837      6879.7485       5337.759      4053.9549      3283.8202      2557.8773      2069.3975      1563.8965      1210.0011      932.15585      694.58776      525.58798       1776.193      1519.7851       1111.241      1233.5018      1276.1059      1042.7087      699.15642      470.73212      396.46758      356.29761      237.16012      196.02946      152.18815      145.84869       118.3146      68.656512      92.830814      71.993931      60.561677      48.429698 
13           NO_ID   0.7432461208  1.9117287e+10  1.0189904e+10     5774640500     3313373900     1945529800     1093645200      680416560      399909820      257433910      175562510      108867630       74995787       53903816       36983820       27773632       18469306       12062199      8945617.8      6627420.4      4716730.9      558575850      392174870      241474100      152176890       93798925       47511583       35163461       22585841       16439679      9420032.3        7611726      4897136.8      3956845.8      2704414.1      2252266.5      1574996.1      874302.13      651655.51      588468.18      389482.62      38600.668      33405.028      28474.944      25115.182      22179.208      19653.386      16334.388      13160.923       11315.27       8961.059      7281.4034      5760.1652      4201.5954      3443.2144      2692.7059      2067.1269      1626.6277      1247.5909      952.62604      637.56736      3015.7972      2421.3153      1719.7064       1157.748      1412.4685      1161.3297      765.71013      434.13903      473.84452      341.07391       350.0112      281.63277      237.85789      250.37174      237.81485      208.63727       189.4845      117.09663      86.291467      51.558932 
14           NO_ID   0.7287290107  2.3730455e+10  1.2692741e+10     6882162700     3913980800     2296527500     1288794700      776623940      468768380      302960540      185921050      118296410       79107017       52334725       37843859       25609345       17175053       12457065      8393285.4      6245729.6        4803407      716478490      417474940      281421480      146171920       82638889       56038630       38493382       26575496       16925167      9604562.4      6818572.4        5843748      4306557.1      2935293.3      1898397.3        1448619      974481.84      728951.31       480521.2      448295.81      37267.067       33015.22      30296.192      26806.237      22271.606       20886.24       18082.19      15219.039      12469.248      10094.522      7550.1988      6221.7158      4812.6752      3712.9902      2873.2273      2202.5983      1720.0805       1272.671      994.17013      776.91926      2845.2521      2899.2838      2343.7421      1990.3465      1425.4436      1429.7856      1208.3798      1042.6413      693.90693      510.39522      361.58635      304.45081      323.36597      237.31816      219.16242      179.04864      116.33362      94.223451      59.211718      60.498822 
15           NO_ID    0.693865053  2.8238865e+10  1.4838881e+10     8134609000     4651375600     2645873800     1515014200      897758780      532197120      333565800      212587110      150443910       98609022       66114972       45833157       30681898       22231720       16075333       11766015      9003232.2      6578499.9      605498950      416779950      257391080      156538960      116533740       74673483       40893534       24401114       18906708       14263985       11061270      7354123.2      4520465.8      2605265.2      1813281.3      1623921.1      1104566.8      894260.68      777466.46      662098.86      44402.551      39851.354      33714.836      30232.772      27917.228      23796.721      21437.935      17373.972       14386.44      11276.592        8816.33      6829.9644      5056.6494      3540.5807      2886.2529      2320.0806      1886.7184       1359.999      1122.8141      800.06109      2864.7715      2526.8249      1509.2189      1434.4648      1134.1212      1140.6736      1095.4098      781.65611      695.61443      523.11579      455.89432      335.88779      237.64736      187.77372       160.9988      219.58005      199.54098      184.49219      158.03434      126.78457 
16           NO_ID   0.7789419047  1.7990292e+10     9667321500     5076601800     3000622800     1718995100      988976310      584287440      362803780      223677770      138337720       94136762       68773614       41663306       27412867       18585305       13079050      9339738.4      7278874.5      4632252.3      3650118.3      388141100      253081720      184117830      104446780       62155682       35898198       24018977       16956728       10111638      9291021.1      6452276.4      5216586.8      2917832.6      2051640.1      1500752.1      1350730.4      833111.96      726576.77      423420.69       393583.1       30589.49      25465.834       22537.79      19621.297      17960.258      15439.369      12468.732      10577.198      8837.0771      7173.3941      5867.4556      4606.6362      3496.3308      2731.8269      2016.2086      1427.0511      1094.2615       801.7148       591.1601       435.8848       2579.003      1941.3574      1246.0391      1238.9523      868.64977      687.88265      512.89006      496.08792       300.9419      259.52499      275.12241      251.71126      182.16698      163.82989      131.91605       90.27781      71.410239      69.260443      47.625332      27.563684 
17           NO_ID   0.7393757504  2.0506921e+10  1.0415251e+10     5786723100     3196643700     1804934600     1044414700      635712420      408141190      261788820      167314900      106819800       75353037       48102653       37533288       26465321       18474367       14292250       10127023      7818213.9      5119083.8      790848560      449189720      246862790      136339010       76433882       49002542       32227741       23759843       19045436       11068964      7223269.1      5172149.7      3325710.8      2600629.8      2467411.4      1456428.3      1067369.4      665636.38      541516.07      367132.35       38280.97      33771.251      30521.494      26793.797      23736.469      20456.772      16596.092      13633.911      11662.778      9263.7389      7075.1802      5386.8295      4163.9436      3217.3621      2501.7276      1962.0854      1397.5229      1064.2308      744.96538      537.93616      3040.7703      2834.0813      2563.7235      1665.7962      1243.8903      989.23741      654.55805      548.01592      669.39496      449.39077      326.68834      274.90298       223.7238      147.52426      104.40397      107.73687      66.094638      60.025487       53.47588       37.28956 
18           NO_ID   0.8240712574  1.2625558e+10     6937097300     3871173000     2173309000     1225690500      692119200      434016090      252299640      153025070       99071998       70299203       48623827       34237939       22634400       16820054       12227334      9188313.3      6583639.3      5189477.3      3863979.8      487209320      183632560      121293090       73702285       50522880       31291058       19307143       12927255      9116680.4      5172431.4        3706820      2427569.3      1661088.5      1174876.5      780625.57         598826      437708.14      423049.46      441161.63      338585.85      20554.566      18798.899      17069.156      16130.792      14469.463      11996.056       10389.15       9274.755      7489.8807      6111.8745      4815.0403      3757.0727      2935.4104      2082.6038      1570.6131      1202.7358      912.18978      742.37275      576.11997       403.2531      1175.5256      1079.4839      1055.6513       846.9469      704.66622      599.26761      555.12169       471.9932      349.40917      349.71412       301.1376      255.09619      212.90737      123.42778      99.239463      63.479506      66.994007      54.614062      38.373473      24.744452 
19           NO_ID   0.8164366283  1.4696495e+10     7935751400     4403324400     2470989600     1406936300      788563000      489162570      300782890      183331800      125487920       78641801       52678464       34923142       23803146       17049930       12114258      8603094.1      6514681.6      4500064.2      3530225.4      571093930      294581420      175281680       81118878       54300091       35858657       21815957       14381949      6886805.5      5713056.7      4437301.6      3548865.8      2496838.6      1511316.5      1057806.8      744073.29      776088.07       646823.6      480427.73      334090.47       22042.88      18747.025      17347.564      15501.559      13845.407       12900.33      10829.639      8610.2651      7197.7742      6122.3962      4768.6704       3714.799      3011.6983      2191.1627      1815.1066      1381.9595      1062.8933      766.27219      555.03368      418.84495        1506.08      1286.2529      767.22726      670.07666      552.46398      676.63969      494.99862      368.77383      285.78252      199.15187      186.59879      159.25048      153.86612      126.41217      86.331428      71.159123      63.189948      44.675287      34.646664      38.098438 
20           NO_ID   0.7493402656  2.0365777e+10  1.0594473e+10     5958992500     3217241700     1875226800     1057211200      621379400      411399130      250303360      155811890      102974750       68533480       47948736       33710894       22615770       16477503       12213109      8874268.7      6304639.3      4444897.7      765279570      426559740      208169120      140856120       80051534       40479262       31553740       20392895       15190833      9380908.2      5802059.5      3956417.3      3202165.6      2259855.8      1333833.8      1060960.3      664438.91      652917.03      597245.92      463254.37      36885.133      30737.292      27330.771      24175.206      21569.193      18778.118       15413.26      12469.286      10576.954      9111.7795      7108.6212      5219.4471      4241.3061      3297.9909      2657.1129      1990.6337      1482.9688      1149.9999      881.96679      610.68537       3503.851      2355.8213      2221.8947      1410.2883      1278.9364      835.03063      685.80826      571.64342      494.62996      418.46878      330.93792      274.22431      289.93763      241.46538       189.1744      136.91592      100.80706      79.352723      55.733285      47.496717 
21           NO_ID   0.8055949879  1.4546132e+10     8094345500     4425631900     2443162600     1390624000      781610830      477128580      299498290      184172480      131638850       78565041       55243305       39433207       27956592       20159605       13660223      9771789.8      7015089.9      5433313.6      3867025.8      508839410      337074990      164922570       92195185       56793778       33398181       21877414       12997328      8148612.2      5345188.1      3016343.7      2596485.1      2561598.7      1902866.1      1388964.2        1029828      738007.26      419649.49       380232.7      291377.99      24754.471      22118.104      18789.789      17707.075      15538.862       13803.28      12278.386      9845.7061      8159.4777      6290.4796      5175.6908      4167.8837      3283.0167      2440.3067      1853.6842      1406.1615       1099.094      832.02299      658.78391      565.19928      1899.3232      1546.6542      1307.3952      1219.7475      897.84216      671.90309      774.79648      619.37175      505.74943      348.38999      267.50726      276.81823      218.75327      144.99162       104.4008      78.402185      93.234352      69.873173      62.080144      54.813103 
22           NO_ID   0.7460825637  2.0968029e+10  1.1067898e+10     6030849400     3325467000     1903704500     1107155900      651247060      408050450      252407890      178033170      115551630       78305700       50284335       33032377       24000710       17528311       12528142      8492713.8      6581585.5      4573327.5     1658806000      495679780      234085720      144903780       76570775       45642897       37193506       20260347       12193293      9805450.5      7014562.2      3793085.3      3188847.9        1635325      1327337.2        1006823      821758.14      663003.18      509371.49      372752.01      35601.555      30056.488      27155.178      25935.078      22003.272      20501.508      16538.882      13258.182      10884.627      8921.4124      7202.6196      5683.0698      4257.4785      3151.9292      2291.2813      1787.9473      1421.5104      1025.1667       718.8434      600.47199      2674.0451      2052.2344      1487.4564      841.87706      780.51384      847.92796      682.52788      644.19877      552.67986      413.44524       354.0269      257.71272      288.52642      225.68308      175.17955      191.48561      118.52508      85.729677      59.782538      55.390982 
23           NO_ID   0.8344434017   1.187681e+10     6565911000     3653223800     2066692000     1212260300      695042430      424644470      273900450      173265480      117009550       73451557       48927052       35003487       22889996       15920850       11972652      7687027.2      5390012.4      4322233.6      3184431.1      388676890      251595410      133196380       81952448       49703343       33568309       22136149       13761671      8132359.9      4792521.9      3355265.1      2254175.4      1844863.9      1332878.3      1156725.8      750827.63      541232.43       444908.2       396016.3      267787.54      19577.245      16314.029      14949.454      14235.572      13176.961      11491.706      9534.0396      7951.4581      6924.5672      5630.3993      4327.5183      3466.3268      2727.5143       2010.683       1429.872      1097.1426      841.67646      684.44734      538.14033       406.1324      1342.4668      1157.8425        902.729      878.69454      844.02644      709.37886      339.13991      246.09658        355.235      398.37552      306.15591       206.8193      144.48607      133.38312      84.874299      68.270335      64.285644      39.192567      32.417514      30.145322 
24           NO_ID   0.7558070729  1.9798403e+10  1.0696819e+10     5891136400     3347933000     1915126900     1066509100      655512090      413364680      265551990      170099660      108614070       74802908       52395245       35468593       24464663       17726350       12154349      8991711.7      6605645.4      5156740.8      774888740      356623140      192176870      108095230       59984024       38527033       21402634       15430000       15685235      7157980.6      5133534.7      3565092.2      2913694.2      1906632.5        1771893      1135734.3      830933.37      676699.78      422289.56      417081.07      31608.727      29046.671      24116.974      22702.598      19521.126      16837.486      14412.776      12728.868      10330.746      7841.0711      6245.5223      4808.3895      3853.6485      2998.2925      2350.3397      1869.5947      1394.1487      1039.5133      768.10881      585.82951      3237.7948        2517.01      1706.4293      1419.0068      1205.3992      732.28223      509.71736      524.25702       400.0676      380.59356      366.62301      278.58319      199.24558      133.17014       127.2842      115.24508       68.62994      65.083641      65.723194      48.881352 
25           NO_ID   0.8081722505  1.5315049e+10     8481990500     4544156100     2474112200     1427277900      791200150      473808020      287950230      184537020      126635250       83461683       54761550       37089161       26101663       18059164       12926901      8810722.1      6253355.8      5057472.6      3221340.5      455990020      308542750      159992440       78204697       46220881       31442687       22492942       15212490       12112806      8727354.6      5075195.5      2991713.3      2240838.4      1698498.3      1142369.3      963039.29      708736.04      457062.33      362443.81      257081.04      28578.845      23500.234      20849.226      17258.576      15873.302      13459.832      11901.508      9902.9625      8153.7715      6578.2766       5093.767       3961.264      3243.5115      2496.2685      1927.9393      1483.3729      1198.6166      845.69418      625.56986      476.54432      1619.4838      1456.9987      1134.8219      850.74244      666.99891      694.35356      555.77011      494.01519        427.973       280.3316      234.33142      228.62318      214.70428      183.17247      156.67322       127.4312      95.890197      69.197229       52.42759      47.052236 
26           NO_ID   0.7777946274  1.7632367e+10     9420378300     5279982300     2933156400     1707994100      990403870      584277940      348328100      225901510      138633830       95419848       67828483       45925386       33336378       22680836       17649583       12806951      8855949.3        7038850      5605423.8      482077120      238601300      152459560      107867990       76629541       48067850       31156598       20445240       14298849      9865870.9        5342265      3923701.1      2420896.4      1699154.2      1419300.4        1080642      924162.45       671675.6      467042.89      423526.31      38474.632      27448.408      25085.732      22969.451      21290.562      19089.911      15018.994      12337.525      9877.6179      8212.3777      6683.6297      4961.9291      3891.5632      2969.9182      2329.5373      1907.1541      1371.5365      1010.2164      753.59278      609.37594      3147.1539      1816.6637      1625.0064      1280.9187      937.34929      881.96027        754.846      633.58687      476.81445      532.75727      477.20959      256.87776      203.71114      141.34672       138.7583      144.02256      96.853149      76.725845      52.843242      43.272212 
27           NO_ID   0.7665330682  1.8602133e+10     9381382700     5034602000     2873697100     1655133300      971647800      592697890      349217350      210598370      136790060       87339169       61484356       40840509       31152117       22658654       16235547       12480491      9456468.9      6942633.6      4912325.3      783321590      363869230      190045090      103469670       55684405       37307205       26227162       14956548       11230898      9743026.5      5186527.5      4825583.3      3490702.7      2457755.3      2009950.6      1649795.9      1167990.5      948362.29      811147.53      547474.23      32040.165       27920.58       25326.11      23281.674      20475.889      17707.676      15216.773      12304.922      9889.2666      7870.5768      6505.6175      5076.3632      3809.2492      2872.3872      2266.6365      1751.7068      1315.8064      1041.1424      799.65746      623.85675      4109.5158      3251.6979      2800.8477      2651.0493      1904.9557      1433.6057      1253.9838      1059.6832      879.76727      615.11696      501.31829      353.37787      229.57972      196.10451      148.13878      106.58261      74.619914      92.556135      72.857263       62.56475 
28           NO_ID    0.758639744  1.9471175e+10  1.0211376e+10     5673894700     3204045900     1877564500     1139820200      678738280      397507480      246015530      157715170      102735650       68592416       44301986       31912294       22878387       17238980       11528106        8284404      6060672.7      4570004.3      554563080      358211420      163328260      122599850       64794359       44733599       36264430       19682053       13659824        8780312      4993028.6      3496030.2      2299992.2      1944370.9      1220194.1      902392.79      766384.94      578461.06       490934.7      323504.63      32363.481      29153.307      26213.752      23676.135      19923.887      18407.307      14465.301      12795.375      10677.328      8356.3614      6276.4526      5009.0184      4077.3229      3153.2329      2477.9944      1892.6551      1338.2803      1037.9515      757.01983      582.97427      3152.7423      2598.7133      1939.0128      1502.5324      1004.7058      872.78576      829.77999      772.42383      615.99694      510.48398      386.76199       358.7487      281.16287      223.80194      178.94919      153.05157      108.73219      70.034041       53.26932      49.113912 
29           NO_ID   0.7772775539   1.657713e+10     9124159600     4938282700     2847608600     1606610600      928268200      541739700      348102240      217663040      145701940       90163203       59735004       41059721       28043723       20227220       14661003       10539903      8233705.5      6351432.2      4370414.7      314486590      291456230      186932570      116469570       61999060       42100803       35370226       26736056       13113831        7942208      6336911.6        4311649      3445484.6      2643213.5      1940440.9      1458868.6      1009694.1      903966.54      633847.38      545927.01      28234.795      23286.261      21500.179      19825.025      18056.719      14962.293      13422.017       11161.62      9015.3853      7077.6837       5294.705      4270.9041      3456.9316       2560.057      1779.8683      1369.6749      1048.3411      799.30781      637.97798      463.54303      2260.5739      1728.2778       1383.301      1089.1839      787.97727      782.36657      542.76702       508.6775      485.06074      280.25333      245.37252      205.02332       178.7748      162.39997       102.1311      84.159442      66.322417      44.730074      45.839949      31.986271 
