 Values from hb2.mt1.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              1.6500000E+06  8.3102598E+07  8.5942232E+06
              1.3500000E+06  1.4469793E+08  1.6025186E+07
              1.0000000E+06  8.9075618E+07  7.9334907E+06
              8.2100000E+05  8.9897977E+07  8.9952454E+06
              7.4300000E+05  2.3544399E+08  2.0218991E+07
              6.0800000E+05  2.8332805E+08  2.2106616E+07
              4.9800000E+05  2.3435910E+08  1.5830766E+07
              3.6900000E+05  2.2127285E+08  1.7225323E+07
              2.9700000E+05  5.9820319E+08  4.0937606E+07
              1.8300000E+05  6.7009314E+08  3.8330547E+07
              1.1100000E+05  1.3245558E+08  1.4106334E+07
              1.0000000E+05  4.7776257E+08  4.3027077E+07
              6.7400000E+04  5.5993628E+08  4.5879603E+07
              4.0900000E+04  2.9694690E+08  3.1131403E+07
              3.1800000E+04  1.8569357E+08  1.5411107E+07
              2.6100000E+04  6.3406941E+07  9.4416101E+06
              2.4200000E+04  1.2081419E+08  1.7383661E+07
              2.1900000E+04  3.4598415E+08  3.2559555E+07
              1.5000000E+04  8.0341104E+08  5.8554859E+07
              7.1000000E+03  7.8344351E+08  7.2406410E+07
              3.3600000E+03  8.1609009E+08  6.9167132E+07
              1.5900000E+03  1.3569651E+09  9.0283625E+07
              4.5400000E+02  8.1842530E+08  7.2073728E+07
              2.1400000E+02  7.2147202E+08  5.6456777E+07
              1.0100000E+02  1.1118453E+09  9.2096506E+07
              3.7300000E+01  1.3464077E+09  9.4679336E+07
              1.0700000E+01  8.2129225E+08  6.2032084E+07
              5.0400000E+00  1.1870481E+09  7.6020475E+07
              1.8600000E+00  9.5073500E+08  6.0184459E+07
              8.7600000E-01  9.7653192E+08  7.9393304E+07
              4.1400000E-01  3.7071607E+09  1.9001834E+08
              1.0000000E-01  1.5854007E+10  4.8388580E+08
              1.0000000E-05
         Family Responses
             All of the responses for this mesh tally
                             3.0347746E+09  1.3403258E+08

          5      1      1      2.4265000E+02  1.3089969E-01 -9.1440000E+00
         Family Neutron Flux
             Neutron Flux track-length estimate
              1.7300000E+07  3.1776599E+05  3.0971998E+05
              1.4200000E+07  0.0000000E+00  0.0000000E+00
              1.2200000E+07  3.3060101E+05  3.2223001E+05
              1.0000000E+07  2.8333281E+04  2.7615866E+04
              8.6100000E+06  1.3665456E+06  7.5833234E+05
              7.4100000E+06  5.6402996E+06  1.7692657E+06
              6.0700000E+06  9.6905506E+06  2.1927294E+06
              4.9700000E+06  1.9465816E+07  3.2701669E+06
              3.6800000E+06  9.6805792E+06  1.5996167E+06
              3.0100000E+06  1.0597283E+07  2.1620634E+06
              2.7300000E+06  1.4727055E+07  1.9514957E+06
