%eval_id interface        h2oDens           ppmB       concDens         concFe          concC         concSi         concCa          concK         concAl         concMg         concNa          concP          concS          concH         linerR   maxNradial_1   maxNradial_2   maxNradial_3   maxNradial_4   maxNradial_5   maxNradial_6   maxNradial_7   maxNradial_8   maxNradial_9  maxNradial_10  maxNradial_11  maxNradial_12  maxNradial_13  maxNradial_14  maxNradial_15  maxNradial_16  maxNradial_17  maxNradial_18  maxNradial_19  maxNradial_20 maxNradialErr_1 maxNradialErr_2 maxNradialErr_3 maxNradialErr_4 maxNradialErr_5 maxNradialErr_6 maxNradialErr_7 maxNradialErr_8 maxNradialErr_9 maxNradialErr_10 maxNradialErr_11 maxNradialErr_12 maxNradialErr_13 maxNradialErr_14 maxNradialErr_15 maxNradialErr_16 maxNradialErr_17 maxNradialErr_18 maxNradialErr_19 maxNradialErr_20   maxPradial_1   maxPradial_2   maxPradial_3   maxPradial_4   maxPradial_5   maxPradial_6   maxPradial_7   maxPradial_8   maxPradial_9  maxPradial_10  maxPradial_11  maxPradial_12  maxPradial_13  maxPradial_14  maxPradial_15  maxPradial_16  maxPradial_17  maxPradial_18  maxPradial_19  maxPradial_20 maxPradialErr_1 maxPradialErr_2 maxPradialErr_3 maxPradialErr_4 maxPradialErr_5 maxPradialErr_6 maxPradialErr_7 maxPradialErr_8 maxPradialErr_9 maxPradialErr_10 maxPradialErr_11 maxPradialErr_12 maxPradialErr_13 maxPradialErr_14 maxPradialErr_15 maxPradialErr_16 maxPradialErr_17 maxPradialErr_18 maxPradialErr_19 maxPradialErr_20 
11           NO_ID   0.7257636393    406.1087521    2.179999761   0.4676159779  0.09096283306    8.216605141    29.61516209  0.05080298597   0.5627689903   0.1980266919   0.1875193277    0.202060852   0.1804308668   0.5563985207   0.8032749307  2.4667839e+10  1.3977378e+10     7979447400     4470287300     2586904500     1608110000      962531270      582353830      375231460      225995200      145065030       97898715       71938805       49645811       37994066       26276184       18043851       12688676      9994441.8      7839428.8     1051798200      609077510      316518600      175761470      102143730       77182918       52059680       26740683       22658702       12418109      9938635.8      6022300.8      4235243.9      3307380.8      3000690.3      2304147.8      1636198.8      1001966.2      702998.61      674790.17      34896.575      31428.583      28910.024      26319.088      24466.515      21794.807      18033.843        16077.6      13930.795      10993.629      8713.5387       7349.695       6194.168       4819.424      3760.4281      3083.0481      2158.1393      1687.6788      1218.4946      934.77533      2206.4011      2871.6666      2267.4488      2184.8872      2094.4998      1633.6348      1408.7215      1420.8471      1120.8092      833.12748      601.98479      559.03084      468.97691      310.69252      252.00391      198.31606      130.09842      104.77105      73.660763      58.152096 
12           NO_ID   0.7282989535    547.4647112    2.223293975   0.5361568238  0.07883749728    9.533367028    25.20917878  0.05485688969    0.451757933   0.2287429536   0.1685141784   0.1874024336   0.1896210259   0.6098097134    1.203982301  2.3629761e+10  1.2993756e+10     6962133700     3861706500     2114783500     1246306600      755570690      454483970      282084340      183980410      117553640       82389248       51977130       33621455       21608257       15997014       12891521        7985815        6095896      4907025.1      659287760      367432100      210345120      132022860       72810865       43331708       32311650       24449264       16823962       10385025      7629164.1      4917355.7      3169892.2      2368136.6      1596440.8      1312263.6      1134224.5      754508.93      527212.61      395121.99      38425.891      30307.267      26977.731       23373.78       22182.23       19716.49      17033.264      14525.558      11571.206      9407.3744      7660.6242      6045.1164      4814.1268      3671.6583      2763.8982      2066.1797      1588.8269      1315.3968      1085.1567      796.74196      2912.6932       1804.426      1738.6449      1518.4584      1316.3934      859.29418      890.64256      609.40003      468.72311      364.33827      450.10993      261.08489      277.82064      263.54248      149.45657       98.80657      86.965425      101.47155       155.0686      96.790945 
13           NO_ID   0.7852116763    482.5671422    2.169453556   0.4901992804   0.1079861182    9.297022299    34.18322995  0.04105615049   0.4604139872   0.2081541887   0.2156509293   0.1766248267   0.1956462997   0.6510853854   0.7048427476  1.6868005e+10     9338551500     5274115700     3032334200     1756740700     1055744000      661591810      406731290      253784730      152812530      109111520       71149025       48395477       32276656       24370066       16814561       12339389      8629156.2        6450076      5119847.6      398538820      275930170      198753030       95169327       55679909       36711907       26006341       15735984       10873350      8454874.2        5484907      4521174.1      3034680.4      2056132.4      2348141.8      1114386.9      867677.53      593057.35      428602.37      372479.69      30934.556      28184.596      25279.134       22071.61       19731.45      17486.611      15603.975      12229.603      10460.514      8467.0429      6574.4886      5122.4218      4273.8397      3202.1946      2502.7663      1890.2537      1382.1049      1160.9169      927.84232      711.09033       1726.823      1716.0712      1311.9113      1063.2719      904.40783      887.67772      812.89944      675.08354      541.52842      414.06193      350.08445      274.52485      196.07696      192.71093      123.48619      109.10821      97.104471      112.72943      96.357905      75.923952 
14           NO_ID   0.8026928631    571.1769192    2.213074119   0.4033001216   0.1140132722    7.992576913    25.79982046  0.04388163713   0.5671164592   0.2352469209   0.2299773254   0.2248846326   0.1943778735   0.5733984022   0.6137864191  1.5652483e+10     8643387400     4895594400     2789316800     1617402500      959697110      554914230      343657530      215986560      143037750       86632433       56437894       39665615       28486642       19857711       15850509       10501348        7282363      4955447.1      3623485.1      546574700      235523380      136958420      107564150       58490903       33856478       23714399       15784613       10686712      8569014.6      5929374.8      3372757.6      2742933.3      2018872.3      1478945.3      1219344.2      837010.45      616329.18      437252.94      365705.89      25659.859      22737.484      19385.674      17769.077      15435.535      13220.208      11951.677      10311.101       8380.113       6663.152      5248.6704      4309.6384      3221.0175      2523.8023      1997.9867      1486.7685      1062.2772      877.86949       649.0205      499.80152      1843.9566      1293.9845      832.73497      1035.4966      915.23393      699.43918      683.99235      608.15732      382.04995      306.01182      258.91673      193.75985      129.84362      136.59728      87.994374      75.719735      52.004878      35.585879      26.212043      24.053846 
15           NO_ID   0.7006672702    583.5234384    2.235572009   0.5438723888   0.1029090477    8.580460069    27.10760137   0.0376402127    0.497070597   0.2189260555   0.1774035372   0.1796603739   0.2248953054   0.6436147043   0.5128458424  2.5110522e+10  1.3158078e+10     7013002000     3843004800     2243492600     1321417600      803057350      452650700      285586400      188704100      127778540       88471746       64208083       44929971       30038395       20863991       14561146       10935466      8083971.9      5812845.8     1051079100      559428650      297881630      184263620       99808833       60697149       32225707       22629014       16928818       12696762      8089758.1      5099279.1      3846070.8      3688996.9      2596666.7      1591467.7      874631.01      759378.04      646038.91      488675.34      42672.367      36905.655      33095.143      31083.124      26686.814      23627.317      20946.145      16611.786       14195.64       11753.28      8992.5913      6698.0193      5102.5274      4072.8543      2994.6738      2287.1984      1681.5917      1340.0158      930.67409      658.91403      3013.1994      2576.8638      2284.4398      2184.8119      1480.7218      1290.1617      1333.6274      623.88594      548.23138      566.31409      411.14046      394.83339      288.17426      210.35974      207.10759      139.44205      104.44038       83.13371      57.162666      47.644952 
16           NO_ID   0.7695281838    552.7527158    1.971940621    0.540737154  0.08537804631     7.54105507    31.17380226  0.05426973039   0.5447061975   0.1930359269   0.1764843791   0.2337189259   0.2114423793   0.6763781908   0.2661253163  1.7254583e+10     9945376400     5842037700     3556042200     2190388500     1285962100      783206890      534550880      339171690      214570800      143552560       94612634       64686990       48522679       35993743       25416141       18919290       13970526       11168339      8062682.3      534494570      322356110      148829040       79096079       47859255       36015687       30714369       25192837       15426103      8094674.8      6901923.9      4580143.6      4103823.4      2601569.5      2391004.2      1763592.4        1298691      1082103.7      787732.51       562954.5      32299.809      26396.288       23881.81      23159.952      20783.867       18623.49      15451.286      13704.499      11685.408      9841.8446       8158.456      6731.0737       5624.644      4429.8862      3703.2569      2747.6192      1961.2572      1548.6811      1159.0573      862.10261      3083.5143       2580.274      1534.5182      910.23094      972.79031       836.4484      662.30856      478.26837      403.60106      341.31648      405.25685       331.9394      233.16031      179.60228       200.8257      169.12461      115.63529      122.87432      79.274653      50.694407 
17           NO_ID   0.7103996032    509.0597592    2.471286639   0.5502780856  0.09759082113    8.297190435    30.88012043  0.04730423384   0.5796376458   0.2105622349   0.2028451298   0.1783999789   0.1730142404   0.5876532411   0.1078346118  2.3317545e+10  1.1937514e+10     6364940500     3397294600     1856553200     1019347800      608116160      352605630      226433360      142982270       92447648       61802985       43874681       29863926       21602072       16153694       11355831        7777502      5858562.9      3817907.9      766399610      421695200      218498180      105431130       66435128       38998973       23184375       11556763       11292173      8257885.2      5213826.8      3635267.2      2785680.2      1590081.2      979181.13      910858.59      656683.57      383072.32      294018.26      231832.66      40787.112      38807.928      33440.911      29572.712        26100.3      20090.625      17149.249      13993.707       11254.75      9008.6362      6648.1265      5448.1539      3988.0639      3093.1526      2359.1483      1853.5297      1378.9706      950.81548      761.00069      577.60745      4414.9226      2787.4768      1941.2383      1173.8516      917.07332      675.17686      810.17133      597.43242      496.23286      375.10696      428.01758      305.56501      204.50522      164.73194      118.00365      101.21656      81.077617      55.854219      49.807133      51.967031 
18           NO_ID   0.8218630104    445.3862857    2.298015835   0.4776628169  0.09740338429    8.892733721     29.2781203  0.04463475147   0.5339477485   0.2502047455   0.1792820559   0.2124008236   0.2045445128   0.5248527551   0.7113490021  1.4777691e+10     8247988000     4476983800     2592415700     1509639100      889299620      535846030      330778940      201971760      139446520       84217256       59558081       41027160       26203247       19441621       12898228       10219245      6833816.1      4600997.2      3580486.1      485315650      282686630      186927070      100462570       53261861       32312500       19866337       14120546      9765511.2      6324868.2      4885895.2      4893382.5      2483552.3      1433305.4      1013584.1       771249.2      774000.16      388646.46      293109.97      223794.91      20665.425      19145.904      17304.073      15301.864      13756.283      11881.093      10485.889      9185.7976      7969.2427      6109.7967      4882.9448      3842.7122       3100.415      2459.6861      1888.8428      1495.8869      1062.8838      826.52345      626.87825       453.1189      1580.2887      1209.0269      669.45957      692.25869      500.66701      420.43074      482.67353      475.46651       287.5621      266.51941      204.61367      203.39782      172.96389      142.98946      106.12489      91.996707      66.667387      55.514378      51.184746      39.928965 
19           NO_ID   0.7608121363    508.5583195    2.017916369   0.5420487369  0.09539407694    9.868782273    25.93108668  0.04922350741   0.4942628418   0.2126291135   0.2253204688   0.1689905511   0.1969583033   0.6322230628   0.9269895353  1.8711389e+10  1.0998693e+10     6263439400     3515019400     2132046300     1247592200      793895160      496822960      316790890      200124750      130119310       87617431       64690066       45110498       35561526       24113815       17346861       12665019      8927058.6      6663065.6      655087800      426827450      239296290      130125920       85347841       67140281       37852367       27503101       19792646       14324582      8148171.1      4902659.5      3469941.5      2194981.9      2884899.8      1363660.8      1192720.2      886377.16      844498.63      726838.58      33732.172      28665.189      26397.891        23564.4      21655.334      18764.126      17315.883      14897.755      11950.037      9665.1821      7539.4788      6597.6471      5214.3263      4206.1099      3447.8027      2778.6342      2163.1217      1773.6371      1444.1246      1096.8466      2390.9387      1872.8044      1490.0217      1028.1167      967.77858        1148.89      1314.5668      1039.9143      781.52219      728.73822      446.87512      504.44177      370.17377      306.67161      233.73083      208.29168      156.02064      139.96774      151.16354      106.99312 
20           NO_ID   0.7637631839     533.235466    2.555277449   0.5692521418   0.1070200275    9.504863861    33.94814314  0.04658732269    0.551910859   0.1918404868   0.1705594329     0.19345164   0.1965725694   0.6066984771   0.5507708833  1.7344959e+10     9019259200     4795228500     2522919400     1386813500      802117900      482564680      276876350      164684150       98434654       62846481       38775422       25438710       17533282       12050499      7902339.4      5922449.8      4376836.5      3290312.2      2428910.7      544318130      260838380      160671470       91438756       61086286       34841263       21721947       12936245      9611453.1        6761738      3057894.9      1495201.2      1613930.5      1336875.1       751456.5      639962.05      417416.24      470009.97      353480.23      308973.87      39192.619      31382.161      26850.948      22574.503      19589.022      16251.348      12461.597      10774.806      8300.0281      6013.1897      4694.5949      3566.9466      2516.7895      1925.5686      1408.8517      956.13044      770.89964      576.58938      412.89051      306.19466      3523.7005      2749.6043      1978.4706      1506.4363       1185.641      951.38386      718.16017       595.4137      405.65067      367.63433      254.68132      243.57051      194.74095       125.7991      92.419071      77.038478      72.960677      60.896715        44.0658      36.293507 
21           NO_ID   0.7652883485    440.7951992    2.554306198   0.4880183057   0.1093161447    8.977510145    31.87622558  0.04038726396   0.4357706642   0.1997339394   0.1996108035   0.1851935754   0.2287036111   0.6247240288   0.3937685562  1.7761834e+10     8835829900     4718599400     2556850500     1374481200      738703980      433139220      243839760      149936660       94120216       66232193       44029700       29137354       20611778       13900603        9547754      6863163.7      4678063.6      3572806.5      2271815.6      680942380      394457250      189505610      107489660       63015228       27562839       15907303       11093249        6315035      4514236.6      3494286.1      2888826.6      1905412.5      1454129.1      1084062.1      684421.98      509587.74      444184.04      337501.35       211715.1      33018.197      27898.496      26437.332      24138.532       20143.67      16367.577      13442.899       10130.64      7836.6778      6002.1661       4752.313      3491.5205      2479.9306      1918.8177      1537.9292      1106.5888       779.3393      588.00379      464.03338      357.24807      2794.1583      1944.6334      1787.4005      1361.3771      959.16234      809.93463      732.08479      579.93257      317.47124      269.48367      232.97741      171.94001      127.96378      90.425023      81.357542      56.088582      40.554769      35.685464      56.019276       53.16299 
22           NO_ID   0.7700571788    503.7544536    2.145175237   0.5527406421  0.09551101128    9.552797033    28.23777908  0.04163074126   0.5126161552   0.2503532703   0.1968998873   0.2262315438   0.1656563323   0.5508346805    1.127623767  1.9666898e+10  1.1080463e+10     6331902700     3790048600     2297599300     1348618800      822134070      528909470      324344330      206015220      130430630       97331199       71467980       48100602       33020232       22525437       15865754       11941844      9291867.7      6796469.2      622318770      306939720      210075100       95140093       72651460       57032742       41535341       24409924       15820890       10794536      7177727.1      6513939.9      5258014.3      3959514.6      2802053.8      1518075.8      973375.04      1150840.7      737301.24      641727.37      32953.529      25878.026      23223.048       21283.71      19515.445      17289.607      15070.449      12928.103      10833.485      8773.0082       7749.996       6415.935      4894.6608      3769.9891      2852.8385      2470.3524      1808.9843      1480.6472      1144.4246      876.16233       2496.457      1683.5966      1330.5699      1116.5689      1168.2365      878.60079      573.04174      601.58904      608.81424      374.31408       403.8437      349.30097      247.89472      142.25629      130.14996      138.03473      116.09579       74.30619      71.543509      48.880784 
23           NO_ID   0.6938305597    563.9031648    2.136299025   0.3946193715   0.1142603698    9.119648785    32.37465699  0.05055751539   0.5540923352   0.2618272301   0.2045693132   0.2397108676   0.1769816534   0.5827163844   0.8669117851  2.8025083e+10  1.5986425e+10     9310972500     5316445500     3164995600     1877271200     1148793100      723686990      500551600      323351640      201205060      140566600       98447848       64416936       45532460       30191917       23739562       16702197       12195044      8335758.9     1108279800      599096470      452656440      184444620       92478034       78843838       56076240       33259063       24503623       16952243       11914683      9000555.2      6125465.5      3513964.5      2677344.7        1906665      1580850.7      1327812.5      937069.36       674177.5      49496.802       43340.37      35609.988      32058.059      30857.434      26909.069      22576.752      19236.529      16120.893       13383.45      11017.614      8696.3787       7276.382      5898.4234      4469.5944      3591.2564      2722.3709      1988.7834      1552.1735      1194.9305      2725.5322      2601.4943        2273.32      1591.1238      1346.9506      1279.2649      1152.4291      903.35857      661.74125      591.49869       412.6029      349.97795      343.37838      330.78313      219.16897      158.49163      135.65404      109.08578      94.622215      78.570828 
24           NO_ID   0.8355066892    531.8376954    2.453376117   0.5671211153  0.08696135655     7.56494339    33.51642264  0.05546625934    0.412552555   0.2305394318   0.2162125016   0.1803100144   0.1888857149   0.5637872262    0.835189194  1.2963132e+10     7072246800     3909955200     2100242400     1236891300      696678100      423554690      246633710      146252070       88284583       58622518       43725408       28200268       18428473       13710873       10012475      6565907.2      4414438.7      3282292.3        2509484      443580890      240669460      139861750       82081994       62454542       40352828       25702508       15611671      7859517.5      6176600.9      3784473.5      2681738.4      1884054.5      1198920.2      1015241.8      762317.12      458832.72      348229.41      364827.98      286368.39      22705.978      19014.094      16237.792      15482.888      12829.879      10471.591      8773.3377      7109.4733       5572.287      4347.9172      3524.8744      2668.3928      1929.5799      1474.2413      1051.3582      827.83825      617.15676      465.95272      334.99845      263.28916      1790.4484      1588.2964      1282.6903      1153.8558       706.8296      495.63324       506.9711      477.59322      373.90074      236.19764      218.28795      177.22614      117.71675      85.532028      53.417261      49.182296      31.314766      27.169905      21.239774      21.728696 
