type,rPos,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240
maxPradialErr,240.8,2428.6128,2441.2826,1282.8532,1154.8574,1899.3344,1574.241,1467.1519,1602.1599,1703.8505,1531.9861,3245.5729,1519.7851,2421.3153,2899.2838,2526.8249,1941.3574,2834.0813,1079.4839,1286.2529,2355.8213,1546.6542,2052.2344,1157.8425,2517.01,1456.9987,1816.6637,3251.6979,2598.7133,1728.2778,1332.628,2729.6549,1818.5022,1848.0198,2212.0905,1640.3938,1126.7994,1250.7867,3534.8578,2265.3,3648.937,2511.6448,1630.7094,1640.322,2279.9438,1509.0487,1866.7322,1552.9774,1658.6414,2717.3668,2987.8182,1738.8147,1407.6424,2611.8653,1849.3565,1874.5174,1316.5478,2340.0723,1429.7631,2826.8514,1776.0019,2264.2583,7573.2192,1508.9775,2750.1294,1825.0186,1585.5943,2037.646,2024.0279,1205.878,2524.5146,1802.0098,1387.9913,1753.9386,1970.6914,1154.5189,1897.8014,1460.9467,1658.3718,1509.8576,2022.7737,2210.6487,2260.1158,1901.7138,1508.9837,1367.8081,1951.9939,2817.7266,1887.6956,3175.967,1989.936,1640.0564,1970.3573,1859.8936,2664.8733,1359.0165,1630.8676,2246.7928,1551.4702,1763.3346,1707.075,1336.9846,1094.7006,2913.5604,2249.6821,2788.653,1766.8142,2515.9998,4135.0939,3806.7023,2211.1202,1979.6153,2172.1765,1172.3533,1961.3166,1405.8904,1647.6449,1983.5669,2289.9059,3414.6534,2225.1758,879.20419,1664.5019,2534.0911,1607.0627,3524.7863,2527.9924,1409.6532,2569.1438,2658.1793,2244.326,1493.5605,2678.3175,1667.3501,2133.4496,2860.1296,2593.9672,1666.0945,3251.6309,5683.6295,1395.381,1919.0532,1976.2662,1957.2058,1804.3793,1921.7201,1808.246,1568.5327,2348.6683,2364.3679,3174.7983,1689.7737,1310.2935,1639.4021,2600.78,1772.8841,2466.2695,2528.1323,2194.4149,2104.117,2079.1295,1512.3726,2750.4372,3741.9223,2143.216,2510.6458,1358.4575,1666.4279,2451.8333,2169.9504,1717.1476,1432.4076,1298.3809,1662.4107,1814.7193,4283.9716,2752.9059,3993.4204,1538.3852,2806.7758,1622.0278,1922.521,2676.2424,3561.68,1723.1052,1056.3053,2333.8039,1964.5703,1965.8556,1800.8445,1966.6115,2903.3545,1488.1308,3046.7806,1724.3936,2254.5757,1413.5413,2222.1911,2099.1001,2059.473,1506.0916,5998.8186,1810.3561,1757.653,891.1103,1663.1771,3525.0621,2161.1555,2062.6248,2682.3547,1669.137,1630.3758,1687.059,2467.6093,2916.6989,2172.3682,2294.0605,4677.8985,1287.5899,1580.2486,1396.0773,1855.4798,4548.8725,2757.0113,2107.8914,2110.9913,2125.4472,3137.1765,2331.5896,1627.1177,2329.9837,1344.3864,1247.8473,3515.8712,1674.0675,1653.2723,1677.3348,2006.2663,1560.1528,2295.2045,2740.3114
maxPradialErr,244,1507.3736,1704.6263,1128.8609,924.55394,1272.8673,1261.7603,1429.3396,1056.0341,1130.387,1746.0669,3025.846,1111.241,1719.7064,2343.7421,1509.2189,1246.0391,2563.7235,1055.6513,767.22726,2221.8947,1307.3952,1487.4564,902.729,1706.4293,1134.8219,1625.0064,2800.8477,1939.0128,1383.301,1199.5828,2019.8273,1414.0456,1682.6743,1765.7261,1281.8771,947.02042,1113.2226,3243.828,1859.9844,3242.9587,2103.3679,1029.0363,1257.8912,2160.5754,1134.629,1662.6549,1831.5079,1353.9637,2386.946,2126.5464,1492.5337,1205.6923,1610.8914,1901.3352,1371.4558,1430.4002,2139.0653,1235.0862,2763.0641,1532.1154,1227.4851,5921.0213,1250.2895,2030.965,1805.1712,1551.5247,1643.4333,2015.7914,1238.5984,2000.0589,1477.4495,1101.9619,1395.9627,1664.8943,1323.7162,2406.9754,1113.2212,1348.1278,949.34391,1465.7315,1539.3991,1815.2057,1401.0931,1748.1946,1577.6832,1628.5906,2330.3813,1696.3436,1885.0025,1304.9553,1276.3548,1860.3526,1256.2643,1776.9674,1365.4676,1561.539,2061.2269,1135.9007,1462.8007,1569.1327,1233.4392,1073.3249,2508.4855,1843.2605,1961.511,1415.6211,1683.827,2958.9922,2839.7135,1932.971,1886.2364,1568.6013,914.57875,1405.1739,982.29516,1060.6518,1602.2198,1953.2495,2795.2964,1580.917,864.8162,1459.6423,1737.6597,1373.37,2962.5245,2468.0583,972.24251,1715.8972,2309.631,1535.5519,1205.6004,2232.1091,1437.4744,1903.5915,1874.5068,1609.5681,824.07679,2160.4102,4712.6944,1315.4888,1448.2523,1694.8643,1442.2658,1676.9464,1672.2439,1360.9916,1587.9798,1890.3148,1830.6796,2055.427,1653.9514,1167.8936,1445.1238,1734.0981,1330.776,2379.0862,1618.3267,1820.1319,2059.6584,1181.1338,1485.3757,1954.9097,3128.765,1162.1188,2548.2308,1119.3297,1226.5993,2032.2719,2028.1085,1553.0714,1616.7745,749.67368,2485.5001,1208.9129,3306.2046,2714.6256,3044.5458,1010.7023,2493.205,1303.9722,1183.3682,1561.7681,2612.2105,1340.4871,871.19247,1320.5747,1532.6341,1705.5649,1628.0336,1455.0071,2404.3344,1562.2864,2127.0192,1394.5584,1605.525,1380.9006,2092.8543,1545.2792,1444.6152,1117.9272,4721.0328,1527.5429,1709.1814,811.83128,1682.8118,2141.531,1512.6336,1542.6692,1968.573,1315.5056,1666.2313,1532.9315,2042.9157,1965.9596,1667.3133,1836.5482,3716.407,1009.9396,971.45773,1453.4279,1292.2374,3648.727,2010.5803,1658.461,1486.2564,1659.3045,2474.5682,1443.8151,1445.9879,1635.8772,1072.3421,797.52768,2878.1364,1364.7977,1585.2946,1099.9819,1554.1745,1435.5238,1637.6685,2087.3676
maxPradialErr,247.2,1488.2783,1368.6433,866.98317,691.24353,1247.6204,1105.1947,1222.1143,1054.9512,1074.7752,1151.6472,2059.6775,1233.5018,1157.748,1990.3465,1434.4648,1238.9523,1665.7962,846.9469,670.07666,1410.2883,1219.7475,841.87706,878.69454,1419.0068,850.74244,1280.9187,2651.0493,1502.5324,1089.1839,1004.6816,1635.8158,799.16888,1696.0056,1533.4636,1220.2679,727.22415,1242.6846,2968.4851,1273.4438,2466.0615,1534.7355,772.03234,857.78922,1702.9204,825.14697,1073.1213,1448.8145,974.03356,1607.4784,1530.6354,1048.8228,1230.2554,1437.8725,1398.5936,1142.295,1156.7138,1729.8908,1442.245,2179.7587,1100.8143,775.2945,4447.9979,1581.3914,1421.5509,1550.2686,966.12906,1145.8823,1259.2614,1150.6575,1088.9894,1576.2908,942.32535,1058.9666,1425.7289,1310.4169,1692.9831,860.87789,965.089,900.75635,1591.1405,1561.231,1522.8909,825.52116,1368.3934,1207.3917,1217.5923,1647.8908,1304.9341,1346.5259,1129.545,895.82428,1333.6876,1669.3311,1593.1124,1112.9556,1168.7138,1507.8142,964.55836,1165.8096,1240.7503,1208.3995,804.75888,2244.2763,1308.7424,1208.8601,1917.4416,1627.5366,2290.9577,2474.388,1656.7619,1321.7572,1380.3499,1013.9893,1079.3422,845.78045,930.78899,1176.226,1560.2814,2095.9807,1658.0334,813.17208,1117.6881,1233.9224,1080.5803,2625.7313,1470.1081,1060.5173,1503.3954,2085.5161,1310.3853,1243.5975,1782.2775,999.05152,1445.9311,1955.0778,1659.3868,566.03173,1731.6885,3630.4065,1101.3396,1111.3786,1306.4412,1081.2586,1054.9328,1429.1698,882.19436,1470.6328,1540.6859,1371.8018,1251.2497,1183.2594,781.2886,1145.2032,1277.4325,1030.2568,2030.0042,1369.7603,1905.5686,1479.0407,966.41304,1180.7383,1271.6943,2835.5425,813.63785,1438.6765,935.54927,763.59511,1507.2862,1481.0519,1241.2757,1259.7557,1079.5877,1831.2169,1210.6244,2721.761,2296.5051,2011.7051,881.79326,1961.7126,1315.7635,664.05592,1414.4431,2004.8891,1043.7209,1044.081,1281.3495,1558.8039,1213.8306,1292.9891,1496.3273,1918.412,1152.0456,1971.0535,1250.8386,1033.0124,1126.1432,1444.9153,1325.5492,1038.9959,815.53772,3983.8669,1204.0088,842.75786,588.63476,1326.5822,1530.875,1663.8077,1170.8589,1575.2156,1014.4562,1638.1538,945.01311,1562.0219,1456.154,1147.3274,1003.6167,2707.336,1032.5099,832.36852,1245.44,1136.7885,2957.5314,1839.6273,1713.9166,1448.8044,1237.3291,2062.5718,1465.3409,1215.8453,1137.1354,834.42558,779.3046,2319.7231,969.62069,1063.238,1104.4316,1035.3577,1122.6737,1107.2341,1774.8971
maxPradialErr,250.4,1344.8292,1106.5327,822.54842,415.85658,914.90677,899.92923,853.77892,921.66045,725.30577,1279.8017,1337.7924,1276.1059,1412.4685,1425.4436,1134.1212,868.64977,1243.8903,704.66622,552.46398,1278.9364,897.84216,780.51384,844.02644,1205.3992,666.99891,937.34929,1904.9557,1004.7058,787.97727,836.06652,1002.3371,727.90341,984.27255,1188.7345,926.66787,890.97469,724.25903,1854.3999,964.92432,1805.6959,1280.9859,769.02639,736.88544,972.82769,898.36908,1214.2927,1435.4174,663.25334,1414.6047,1626.1293,1077.6916,883.77551,1239.3687,860.88726,910.10293,1118.4058,1374.5111,925.3003,1652.5221,849.20675,861.40194,3284.7804,953.38314,950.07803,1119.1621,971.53201,832.27825,987.52906,1156.5227,791.33814,1255.4259,894.53842,677.80423,1337.2964,1113.4714,878.71678,859.4578,815.60571,907.10641,1333.8621,980.96111,1144.5683,801.43647,1079.931,901.84705,944.67432,1335.1386,1048.5238,1199.7035,725.96246,1291.049,1079.5123,1290.3951,1458.9016,910.72436,855.4096,1381.5127,716.09998,1137.2079,1128.7311,1158.7624,710.45744,1834.3735,1103.9757,1016.198,1056.0617,1233.756,1652.107,2105.7197,1154.1196,1002.0665,983.36522,878.6606,921.37267,701.11246,747.60326,756.6922,1183.5601,1192.5926,1635.1075,717.80852,1021.092,1248.8336,845.97368,1954.8914,1521.3736,1093.8831,1107.0849,1529.92,948.6211,1036.0529,982.07271,830.11388,1079.3991,1572.4162,1343.6506,562.34201,1183.7024,2753.7576,977.36482,871.51283,1014.3777,982.3563,819.85886,1156.6348,807.26863,1185.8081,1189.8342,1229.0462,869.07819,884.1707,747.64749,1082.7198,1307.9705,1098.8546,1241.4396,918.00374,1146.6151,1167.0345,730.03854,1105.3483,1291.0436,2095.4176,730.55136,1366.4913,735.34721,837.65251,1123.5387,1138.8384,1132.7251,964.65739,766.65646,1073.0995,973.70371,1859.3856,1922.9263,1451.2163,665.78109,1438.5181,1081.5436,702.00659,1164.3116,1777.3206,878.03995,790.96524,1042.4263,1253.5893,846.74882,984.43281,1216.8004,1401.3821,1177.8629,1589.0658,832.30311,883.37983,841.51869,1124.6859,842.75756,913.9362,712.72816,3181.1835,1129.8909,873.34873,526.6035,988.19154,1095.5672,1066.3658,967.5815,1019.4107,1065.7912,1081.8822,750.69559,1275.8626,1436.2435,1309.382,986.84236,2395.938,823.64395,808.30149,902.51448,740.94216,2440.2993,1087.9386,1158.4965,1550.8897,663.83115,1593.1332,1127.6654,914.1123,975.92203,621.7895,717.38622,1671.3201,932.55448,801.66672,996.4082,735.72502,1101.2935,1316.2878,1386.7188
maxPradialErr,253.6,1046.667,1059.0918,584.71278,473.81295,644.06644,761.96237,618.99951,780.95523,584.59523,1088.0491,1523.7426,1042.7087,1161.3297,1429.7856,1140.6736,687.88265,989.23741,599.26761,676.63969,835.03063,671.90309,847.92796,709.37886,732.28223,694.35356,881.96027,1433.6057,872.78576,782.36657,882.24325,796.34604,838.92751,1014.4793,1087.2845,806.85129,707.84525,637.04412,1058.8859,1026.4144,1440.9868,891.94059,731.27181,714.19098,1129.4059,457.27736,959.88617,1028.7881,634.48822,969.91443,1564.2599,769.86867,634.27223,905.94298,847.60211,968.7005,702.13296,1256.644,709.75753,1666.5802,649.54354,808.09149,2857.1772,658.83427,974.53602,940.2661,828.69765,656.40391,824.72063,973.00839,567.65033,1054.7921,640.57617,1104.8603,1044.8396,747.39583,628.72844,725.33337,587.92029,784.92008,945.59443,919.7779,791.27689,512.62815,903.97778,722.15783,845.73454,1258.8353,986.55643,1030.4768,718.4168,1095.5633,1108.4924,1245.3717,970.0426,839.82891,666.29251,1139.8118,712.18069,1099.5728,752.46953,869.31901,547.87514,1532.1101,958.01943,806.01959,957.74202,816.11138,1245.7929,1882.8453,860.57411,764.87482,678.27581,553.52941,976.25487,621.29451,774.23913,601.93749,1160.9153,755.43797,1176.1125,645.24148,1021.7864,862.64718,779.72745,1595.3148,1554.8072,917.12512,763.3589,1455.9202,942.24027,794.2582,931.3116,916.45035,750.66009,1458.7987,1004.0338,501.60959,841.05464,2070.3178,648.96173,893.13994,907.97028,892.54234,699.72735,1390.7564,505.03052,873.1243,985.68721,1215.5738,537.03713,619.8304,924.30094,674.96483,769.16087,898.95019,1028.5549,935.43689,968.69251,894.91564,569.47396,1063.9502,1175.4712,1442.1309,399.65187,788.04928,678.61109,401.26769,963.47193,1119.1697,1215.3138,1119.6695,512.36524,609.90553,715.3854,1432.9275,1512.7305,1499.4086,472.34292,1145.6134,740.11509,565.41579,810.01058,1456.9926,769.07612,687.324,886.01033,934.25395,734.3322,846.24316,623.83752,1018.0398,933.12206,796.1399,934.27017,844.14352,643.69437,1203.681,844.86414,786.22496,690.48617,2452.0148,910.70819,597.56692,575.9566,647.33466,1034.5122,871.93657,774.76029,940.02709,890.41887,713.18446,511.68034,1162.9087,1106.5094,1040.4952,727.82499,1762.8997,705.26782,659.57396,707.18587,758.45781,1862.0318,960.57028,809.07606,3575.6977,718.4269,1390.6455,1123.7505,874.68821,905.25247,671.80616,564.31142,1197.6633,700.1205,831.56307,672.91026,525.44537,1046.2576,1121.4518,1055.4997
maxPradialErr,256.8,684.56016,762.9299,404.38639,393.24685,662.6574,577.67594,659.02239,731.69786,604.94442,1066.8788,1233.0182,699.15642,765.71013,1208.3798,1095.4098,512.89006,654.55805,555.12169,494.99862,685.80826,774.79648,682.52788,339.13991,509.71736,555.77011,754.846,1253.9838,829.77999,542.76702,764.43486,893.83862,802.8928,804.50557,718.06328,492.01283,323.70586,583.0335,860.10889,714.47743,1381.612,791.28901,770.57145,484.17755,945.83403,554.7706,626.10028,990.6771,439.76311,679.4925,1043.9087,699.95036,552.49527,763.11008,866.73524,726.33973,800.58955,1204.2637,627.33483,1195.7682,543.90986,650.79171,2039.0898,654.1464,894.30042,767.53494,718.73155,659.0933,692.99089,783.1424,509.08006,927.41278,520.59476,835.49357,841.98255,649.15958,766.97322,597.13161,453.56749,483.32205,674.83595,609.36575,745.15615,646.16312,893.79893,670.42303,751.04841,1028.3231,495.15831,797.04326,698.04345,775.96631,846.57394,814.40444,749.85236,594.11023,484.63294,794.06021,618.83677,821.73048,621.26531,660.44212,603.17629,1199.5015,802.83183,644.72575,786.71742,1056.6076,786.26676,1359.6102,547.70994,679.48473,506.34087,558.08834,861.58432,584.85509,685.24807,591.27166,900.23851,478.2629,845.11434,540.52235,888.78652,491.62223,736.16931,1613.507,1079.1074,719.15429,730.57285,1119.3135,655.06438,725.71152,788.24164,709.66183,670.43242,1150.7493,851.84991,584.73813,794.05675,1680.1359,513.44291,807.52443,852.16617,692.88834,545.36772,1127.2666,440.10511,656.46491,716.98696,930.42484,451.78877,470.45047,844.98931,528.34475,737.18759,811.60116,583.12677,601.96969,1033.9754,752.00049,386.68927,802.33773,1039.3707,1242.3597,552.58605,872.79556,468.25976,404.51561,869.8736,1006.0815,752.49766,876.20432,604.8447,528.20164,615.70267,1038.9094,864.22014,1386.81,502.21148,703.84309,705.58893,482.35445,805.60523,1157.2694,734.30369,539.24045,643.57223,751.53282,586.44272,700.99778,599.59669,1106.4809,956.7606,882.52171,771.04643,604.4659,517.10582,960.99841,637.85692,602.51305,490.27378,1906.8736,1011.9734,509.7478,419.61789,602.66191,1000.5792,915.11574,922.46335,765.84224,665.02792,528.63282,397.23372,892.03637,773.78109,528.24369,657.48529,1479.9681,568.26427,415.18335,618.10109,522.63363,1491.8015,686.20024,783.50888,2145.3885,566.18671,875.62267,892.98807,651.77502,556.32177,493.73254,487.64515,962.19317,660.74202,773.14415,454.92088,515.312,947.71628,1171.7021,993.62331
maxPradialErr,260,556.24815,508.22945,353.03228,322.59176,478.22381,460.66808,481.58903,375.77018,489.42475,729.01336,802.825,470.73212,434.13903,1042.6413,781.65611,496.08792,548.01592,471.9932,368.77383,571.64342,619.37175,644.19877,246.09658,524.25702,494.01519,633.58687,1059.6832,772.42383,508.6775,525.69736,888.98208,550.44375,724.01218,607.82342,291.64899,314.6965,402.62378,671.71953,520.16308,1324.6799,607.23725,629.93517,560.35304,663.67326,392.62761,464.55658,758.27755,407.8622,638.17946,1067.1279,561.60957,474.6018,752.90896,574.71417,634.33404,628.6657,1254.961,520.06788,721.14208,470.52095,656.98106,1546.9236,514.08334,640.47597,740.73955,580.02686,452.99446,707.14139,776.00681,650.00884,773.51119,342.34827,624.34452,629.6542,571.28735,527.72816,421.09097,367.9196,396.22576,599.73608,607.33478,536.41864,527.28963,802.30867,555.79247,647.88283,692.56061,430.99785,593.75448,532.84769,633.7564,682.83445,694.15389,659.66121,416.10478,507.44064,658.44288,696.08607,624.40992,502.52402,636.6258,485.1761,902.23231,765.74542,661.69903,598.56776,654.30394,691.08336,1198.741,495.87167,666.44301,446.40771,671.31926,753.3143,556.27499,551.27573,471.72369,767.97521,536.64479,760.56375,399.65638,652.117,500.35822,621.87489,1278.0013,537.83383,613.987,592.68089,765.71326,488.68405,542.45127,709.35147,568.6782,412.77271,1060.3044,448.49432,450.53482,734.60589,1450.5426,380.80186,600.83705,670.79959,587.74894,476.51914,816.44411,348.73356,667.8168,562.81334,891.332,434.63183,447.30148,682.23592,387.85001,571.4932,738.3084,569.28605,468.08887,691.20677,423.47224,438.36697,621.01719,900.58548,995.33954,453.64472,887.7623,402.88095,388.4905,774.1442,749.82299,635.70603,650.67659,557.52941,517.08814,497.27734,862.02009,463.58439,1085.4244,487.09532,646.45319,421.07161,496.82025,626.03441,910.49073,645.32458,498.43201,491.97102,701.67473,434.93616,587.07812,426.90824,580.59543,735.92748,669.59422,683.60468,527.12046,486.27211,658.43893,641.12898,532.26225,423.90611,1322.6109,715.87653,499.05226,322.97817,601.28628,457.4374,648.70242,796.25096,651.52344,542.60487,417.27951,443.15684,746.35766,635.5017,492.00656,627.68372,1211.7804,464.84688,394.59519,498.70793,566.77947,1009.0964,690.52009,563.74978,1230.6374,433.97758,641.2069,633.77689,542.4623,534.36647,395.84948,415.60102,680.74423,462.46549,474.33673,461.79425,578.88198,689.41496,851.50622,770.63769
maxPradialErr,263.2,464.59421,429.22646,329.93142,335.48318,363.7766,379.68808,457.88009,344.29808,359.84414,393.0046,708.99236,396.46758,473.84452,693.90693,695.61443,300.9419,669.39496,349.40917,285.78252,494.62996,505.74943,552.67986,355.235,400.0676,427.973,476.81445,879.76727,615.99694,485.06074,421.14841,731.91018,426.91074,562.17715,607.05758,315.01963,254.44682,321.56691,530.56907,439.14534,912.22251,578.36242,501.31504,545.8583,523.90129,309.51502,413.92147,605.85161,413.35606,478.31531,695.69386,341.9402,420.84475,558.41647,486.27928,492.13535,549.47035,1041.7577,359.36829,696.1336,495.26694,649.56989,1120.152,398.33811,623.6328,643.64273,443.89755,420.12256,481.64487,539.41049,410.77894,545.68859,215.47141,733.85617,572.77921,390.28743,339.53013,383.0123,300.58938,339.54808,617.73123,491.58529,435.84783,500.2635,578.53364,498.56913,459.18711,540.22564,299.85814,430.53671,414.62796,506.99739,574.92438,564.39042,536.87963,362.61777,484.13023,549.10807,610.01367,651.46468,392.04725,503.27832,388.06352,839.20329,717.59391,668.15063,476.38036,865.87651,594.32342,963.69741,468.47241,612.57936,429.31154,524.41272,499.42154,430.22958,450.62283,362.85134,888.49883,444.07477,607.29961,349.00539,546.48079,510.16755,499.19389,965.15398,735.74894,596.17148,473.74438,669.37236,398.77593,430.56088,713.07154,557.39578,422.02412,676.35856,418.85722,311.99947,408.06887,1232.1676,297.15149,519.97767,583.05173,516.12816,513.77235,655.89772,297.3753,469.92512,406.11035,658.56931,351.11803,332.03786,540.88795,413.66067,341.82794,580.54796,578.45582,514.87577,653.88567,508.19601,323.84973,503.84972,617.95827,623.88636,365.02585,509.75704,413.99825,275.60138,494.33854,839.94902,596.71998,646.70321,419.29647,486.99908,316.89244,662.68277,393.1185,905.92907,442.11715,566.73281,499.993,389.4294,374.51571,745.60686,420.99713,515.60185,345.46136,692.67993,489.05106,618.07919,411.51044,457.45757,556.76573,436.21243,656.69603,546.95245,482.1078,441.61429,394.1434,372.98488,371.26345,1000.4828,543.57634,362.54866,293.43168,444.29881,361.50147,528.11954,748.87474,399.52509,420.38098,473.78772,385.01975,624.34093,503.26445,502.79075,407.10996,930.9127,429.91345,270.87198,405.26963,483.16142,681.63687,497.10228,548.82226,708.94634,307.67523,402.14288,450.02326,457.84499,578.31346,297.06237,302.66298,560.40416,406.53423,380.96836,399.51184,465.53015,481.11169,640.92204,481.99864
maxPradialErr,266.4,327.62712,386.2215,287.86528,266.27518,313.37176,285.90975,285.68316,418.06237,261.88302,443.06928,504.88811,356.29761,341.07391,510.39522,523.11579,259.52499,449.39077,349.71412,199.15187,418.46878,348.38999,413.44524,398.37552,380.59356,280.3316,532.75727,615.11696,510.48398,280.25333,315.3727,476.13892,314.59935,534.07616,486.59111,282.39729,228.84344,269.76154,379.094,317.83996,916.52935,467.83252,436.21911,293.8716,463.81087,218.15056,292.35601,544.44861,272.53894,337.70965,496.84205,350.57583,355.89457,430.10909,320.03563,470.36572,423.56396,858.00987,300.21344,519.51768,335.1587,497.07863,827.93753,336.52901,399.84546,476.31759,366.47118,305.26385,288.33489,375.44713,318.26805,459.94036,284.34448,584.12106,395.0312,306.11551,390.37044,348.22915,261.96965,246.55504,394.07891,280.16834,246.33904,290.65315,446.05592,378.35456,442.33226,337.32156,227.55671,291.98961,289.24528,389.65146,468.96074,450.24398,411.65025,363.99341,465.6906,576.28554,489.32176,534.44131,378.43129,448.54701,308.64818,591.40987,606.02924,512.46088,347.30081,580.92459,568.64702,744.96814,456.1272,356.94795,280.03463,368.6364,319.70812,406.85447,374.25142,297.73458,626.18584,389.39001,595.79008,231.23722,456.29094,391.8843,404.71072,715.35014,534.34081,597.85269,455.84728,538.33284,350.98391,278.52408,430.69431,588.31776,330.10611,490.8128,290.13065,237.14202,383.77761,927.11592,184.48199,517.05357,472.93537,414.0395,389.50679,683.09772,231.41755,322.11256,371.32283,531.66635,274.3654,303.27536,373.51878,378.2584,355.21164,440.50257,439.30244,426.81298,467.59399,471.01099,401.94861,499.88637,470.95665,498.81488,381.69732,437.04498,275.90537,261.17148,536.36544,652.49597,428.28392,360.54159,492.51723,340.80835,339.57434,462.39571,301.18994,673.95254,350.88596,405.15482,319.5142,321.13815,378.51905,531.13667,404.20895,434.03157,295.70707,478.60943,428.47626,446.38679,341.49096,391.35566,498.75836,403.14029,459.49064,321.04921,388.40026,524.48823,310.31111,282.54839,334.42489,744.35699,534.24551,376.84217,274.12346,333.55113,305.97456,362.26647,468.64834,332.87449,321.64937,457.35541,340.8467,441.36185,400.25376,353.38734,308.24589,681.27881,466.07679,237.08997,281.58049,389.03362,565.54951,359.38768,545.92017,655.24868,258.02449,335.88668,314.2774,409.31319,409.37,299.64256,287.91918,494.5126,400.37929,467.10246,324.87214,376.93786,395.75589,447.3702,382.5499
maxPradialErr,269.6,300.31093,331.27753,242.95266,241.35003,232.03949,297.44433,212.92012,364.67049,237.8367,280.20439,432.02958,237.16012,350.0112,361.58635,455.89432,275.12241,326.68834,301.1376,186.59879,330.93792,267.50726,354.0269,306.15591,366.62301,234.33142,477.20959,501.31829,386.76199,245.37252,266.43502,460.03026,311.169,541.23808,375.28093,229.91836,175.19567,240.79487,479.33442,309.33898,683.74993,488.96808,295.79498,244.75423,392.70695,212.89397,282.85269,380.31722,212.22465,298.76056,378.66332,297.83134,310.1768,323.02189,255.72078,279.43249,304.78792,718.74372,324.78673,427.2065,239.46518,401.63581,500.59344,280.55955,320.29589,395.78487,271.42257,238.10225,356.64423,313.02296,268.49779,332.26937,193.82397,323.95216,402.63201,215.96263,249.24468,381.07109,279.88695,210.28896,268.19845,256.36504,252.53848,241.21108,248.41042,271.19717,392.77674,338.42447,188.68164,197.39256,271.69594,331.90345,453.76267,327.64798,267.43468,250.17379,344.98324,446.70297,375.55411,387.79102,304.71137,481.28284,324.37116,474.0823,440.65466,363.45758,252.59483,343.95882,553.04303,656.10778,327.61034,256.77653,212.429,367.00578,365.98339,359.15072,281.46384,268.44734,486.1183,286.49948,469.68353,156.38667,392.27263,315.6699,251.83066,549.68161,399.93171,403.11337,300.15207,554.39438,235.55713,176.49019,424.47384,388.68169,316.09385,378.63948,233.76958,212.98945,295.54761,820.55076,208.77567,440.3827,410.55676,262.29565,355.18088,447.98256,191.54912,402.37165,408.37764,352.12377,237.60096,210.77421,247.86229,315.58027,326.30464,349.32432,395.57961,297.47839,359.77146,411.46429,443.55857,385.21399,421.58386,436.01117,263.88429,290.68478,222.1188,230.28471,453.72829,400.5157,363.14321,337.16499,311.85909,266.65227,269.25013,391.06197,272.65127,517.30723,317.90945,282.33667,296.78078,320.59308,355.12328,373.15619,303.89436,411.48024,239.45442,407.1419,390.87252,435.83926,259.56612,292.27639,292.17496,306.9694,329.14641,293.14093,319.42689,357.47399,327.02198,244.03692,274.09832,595.09948,341.15104,369.82736,248.6643,307.74685,246.5955,334.9308,399.70632,275.31784,244.23177,328.60986,268.60121,309.87587,278.70066,310.91322,295.89585,707.70593,352.45739,282.11409,198.78245,312.33723,309.52137,319.17318,313.32905,533.01595,366.86451,313.78977,211.42798,332.59796,390.26539,258.33843,258.74894,381.67199,295.88019,369.53915,246.12209,321.83907,315.3206,442.13679,335.60477
